k,epsilonLabel,hInv,HInv,H0Inv,m,ndof,ncoarse,estimateGB,exactIter,threeIter,coarseIter,exactFlag,threeFlag,coarseFlag,exactRelres,threeRelres,coarseRelres,innerCoarseCalls,innerCoarsePrimalCalls,innerCoarseAdjointCalls,innerCoarseIterMean,innerCoarseIterMax,innerCoarseFlagMax,innerCoarseRelresMax,sContract,sFovPositive,maxNormEPower,maxAlpha,basisContainedTrial,basisContainedTest,basisSafeTrial,basisSafeTest,pouExact,tildeLayers,omegaDiameterMax,localCoarseDofMax,localFineDofMax,basisKernelTrial,basisKernelTest,exactResvecLength,threeResvecLength,coarseResvecLength,status,notes
16,zero,64,8,4,1,4225,81,0.007647335529327393,16,16,20,0,0,0,5.042184485995844e-07,5.042200658431274e-07,3.420277069770381e-07,36,18,18,25.91666666666667,27,0,9.97206547601297e-11,NaN,NaN,NaN,NaN,0.07023386228638821,0.07023386228638824,0,0,1,2,1.060660171779821,75,3953,1.820503026576213e-17,1.827433233538881e-17,17,17,21,ran,
16,k,64,8,4,1,4225,81,0.007647335529327393,15,15,18,0,0,0,8.84376981099624e-07,8.843761801081161e-07,6.121764633129037e-07,34,17,17,24.32352941176471,25,0,9.902112092947275e-11,NaN,NaN,NaN,NaN,0.06961946547231355,0.06961946547231355,0,0,1,2,1.060660171779821,75,3953,1.660147955113848e-17,1.746063887766354e-17,16,16,19,ran,
16,zero,64,8,4,2,4225,81,0.0101965069770813,12,12,21,0,0,0,4.041872087365636e-07,4.041862947951543e-07,4.084833532976202e-07,28,14,14,27.14285714285714,28,0,9.645627453431735e-11,NaN,NaN,NaN,NaN,0.02819517540909324,0.02819517540909323,0,0,1,3,1.237436867076458,81,4225,2.13169810548121e-17,2.162644132145349e-17,13,13,22,ran,
16,k,64,8,4,2,4225,81,0.0101965069770813,12,12,19,0,0,0,4.283305012700674e-07,4.283302233442249e-07,5.719657876843588e-07,28,14,14,25.57142857142857,26,0,8.826901080592986e-11,NaN,NaN,NaN,NaN,0.02787542942338091,0.02787542942338093,0,0,1,3,1.237436867076458,81,4225,2.140734473732346e-17,2.124345295966317e-17,13,13,20,ran,
16,zero,64,8,4,3,4225,81,0.01398164033889771,11,11,15,0,0,0,6.708601533013298e-07,6.708601732345168e-07,7.619053980815614e-07,26,13,13,21.84615384615385,22,0,9.838185072606126e-11,NaN,NaN,NaN,NaN,0.01168318164643416,0.01168318164643416,0,0,1,4,1.414213562373095,81,4225,2.00319174168773e-17,2.030834220814294e-17,12,12,16,ran,
16,k,64,8,4,3,4225,81,0.01398164033889771,11,11,14,0,0,0,8.216595262278674e-07,8.216592159916521e-07,5.573475493978902e-07,26,13,13,20.69230769230769,21,0,9.91975616781953e-11,NaN,NaN,NaN,NaN,0.01157684122600261,0.01157684122600261,0,0,1,4,1.414213562373095,81,4225,2.173084639703787e-17,2.104522779968032e-17,12,12,15,ran,
16,zero,64,8,4,4,4225,81,0.01633769273757935,11,11,15,0,0,0,6.057643388173231e-07,6.057644925369025e-07,7.990233940357349e-07,26,13,13,21.88461538461538,22,0,8.794776079265582e-11,NaN,NaN,NaN,NaN,0.004901595710861659,0.004901595710861654,0,0,1,5,1.414213562373095,81,4225,2.066175803362642e-17,2.102690450403054e-17,12,12,16,ran,
16,k,64,8,4,4,4225,81,0.01633769273757935,11,11,14,0,0,0,7.431196558025567e-07,7.431197671240273e-07,5.685882575062889e-07,26,13,13,20.76923076923077,21,0,9.320361919067168e-11,NaN,NaN,NaN,NaN,0.004852935277573872,0.004852935277573871,0,0,1,5,1.414213562373095,81,4225,2.024272143822397e-17,2.041230950728665e-17,12,12,15,ran,
16,zero,64,8,8,1,4225,81,0.007647335529327393,16,16,27,0,0,0,5.087512668959428e-07,5.087549195689997e-07,6.866531737728967e-07,36,18,18,37.02777777777778,39,0,9.550830531153138e-11,NaN,NaN,NaN,NaN,0.07023386228638825,0.07023386228638824,0,0,1,2,0.8838834764831844,69,3625,2.007013315043773e-17,1.933579364808581e-17,17,17,28,ran,
16,k,64,8,8,1,4225,81,0.007647335529327393,15,15,25,0,0,0,8.38670573043049e-07,8.386698705314481e-07,9.921170756701551e-07,34,17,17,34.6764705882353,36,0,9.816508932067074e-11,NaN,NaN,NaN,NaN,0.06961946547231355,0.06961946547231358,0,0,1,2,0.8838834764831844,69,3625,1.786736010185612e-17,1.771718210043398e-17,16,16,26,ran,
