k,epsilonLabel,hInv,HInv,H0Inv,m,ndof,ncoarse,estimateGB,exactIter,threeIter,coarseIter,exactFlag,threeFlag,coarseFlag,exactRelres,threeRelres,coarseRelres,innerCoarseCalls,innerCoarsePrimalCalls,innerCoarseAdjointCalls,innerCoarseIterMean,innerCoarseIterMax,innerCoarseFlagMax,innerCoarseRelresMax,sContract,sFovPositive,maxNormEPower,maxAlpha,basisContainedTrial,basisContainedTest,basisSafeTrial,basisSafeTest,pouExact,tildeLayers,omegaDiameterMax,localCoarseDofMax,localFineDofMax,basisKernelTrial,basisKernelTest,exactResvecLength,threeResvecLength,coarseResvecLength,status,notes
32,zero,192,16,8,4,37249,289,0.1568549275398254,11,33,30,0,0,0,4.698851312476504e-07,9.444924663733135e-07,7.096719186971969e-07,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,6,1.237436867076458,283,36649,NaN,NaN,12,34,31,ran,
64,zero,512,32,8,4,263169,1089,1.076520502567291,11,45,42,0,0,0,8.393815198415154e-07,7.984496421158883e-07,9.85317961695176e-07,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,6,0.7071067811865476,685,164545,NaN,NaN,12,46,43,ran,
